candidate_id	decision	linked_lexeme_id	admitted_class	admitted_stem	gender	aspect	number_restriction	animacy	stem_alternants	principal_parts	accent_metadata	positional_metadata	abbreviation_metadata	normative_source	normative_citation	target_evidence	semantic_evidence	confidence_bp	assumptions	review_note
synodal:family-admission:v12:boyatisya	admitted	synodal:verb:v12-boyatisya	second-imperfective-verb-system-productive-only	бо		imperfective				present бо-/бою/боѧтъ; h-imperfect боѧ-; j-series imperative бо-; long present active participle боѧщ-	fitted from source-partition prints			alypy-gamanovich-grammar-web-2023	§§73, 82, 87, 93, 95	ponomar-dan-1-10-boyusya,ponomar-eccles-8-12-boyatsya,ponomar-jerem-15-17-boyahsya,ponomar-acts-5-26-boyahusya,ponomar-apoc-1-17-boysya,ponomar-apoc-11-18-boyashchymsya,ponomar-deut-4-10-boyatisya	sense:v12:verb:boyatisya	9000	A verb used only with -сѧ (Alypy §73); stems are stored bare and the resolver attaches the enclitic. No aorist is claimed: the only candidate print боѧ́сѧ (Acts.23.10) is the short participle.	Admitted after source-partition prints fixed each principal part: бою́сѧ, бои́шисѧ, бои́тсѧ, боите́сѧ, боѧ́тсѧ the present; боѧ́хсѧ, боѧ́шесѧ, боѧ́хꙋсѧ the imperfect; бо́йсѧ the j-series imperative; боѧ́щымсѧ and боѧ́щихсѧ the long participle. The held-out бо́йтесѧ is left to generalisation.
synodal:family-admission:v12:uboyatisya	admitted	synodal:verb:v12-uboyatisya	second-verb-system-productive-only	оубо		perfective				future оубо-/оубою/оубоѧтъ; vowel aorist оубоѧ-; j-series imperative оубо-; l-participle оубоѧ-; past active participle оубоѧвш-	fitted from source-partition prints			alypy-gamanovich-grammar-web-2023	§§73, 82, 86, 93, 96, 97	ponomar-heb-13-6-uboyusya,ponomar-deut-7-18-uboishisya,ponomar-acts-22-29-uboyasya,ponomar-acts-16-38-uboyashasya,ponomar-deut-3-2-uboysya,ponomar-apoc-14-7-uboytesya,ponomar-ii-kings-1-14-uboyalsya,ponomar-heb-11-7-uboyavsya	sense:v12:verb:uboyatisya	9000	The perfective prefixed reflexive of боѧтисѧ on the same j-stem; the future third plural is licensed by the §82 ending because every corpus print of it is a held-out type.	Admitted after source-partition prints fixed each principal part: ᲂу҆бою́сѧ, ᲂу҆бои́шисѧ, ᲂу҆бои́тсѧ the future; ᲂу҆боѧ́сѧ, ᲂу҆боѧ́шасѧ, ᲂу҆боѧ́хсѧ the vowel aorist; ᲂу҆бо́йсѧ and ᲂу҆бо́йтесѧ the imperative; ᲂу҆боѧ́лсѧ the l-participle; ᲂу҆боѧ́всѧ the short past participle. The held-out ᲂу҆боѧ́тсѧ is left to generalisation.
synodal:family-admission:v12:umreti	admitted	synodal:verb:v12-umreti	first-unpalatalized-verb-system-productive-only	оумр		perfective				future оумр-/оумрꙋ/оумрꙋтъ; consonant aorist оумр-; first-unpalatalized imperative оумр-; l-participle оумер-; past active participle оумерш-	fitted from source-partition prints			alypy-gamanovich-grammar-web-2023	§§82, 86, 93, 96, 97	ponomar-deut-4-22-umru,ponomar-eccles-7-18-umreshi,ponomar-gal-2-19-umroh,ponomar-acts-2-29-umre,ponomar-apoc-8-11-umrosha,ponomar-num-14-3-umerli,ponomar-acts-14-19-umersha,ponomar-acts-9-37-umreti	sense:v12:verb:umreti	9000	The imperative is licensed by §93 on the present stem alone; no corpus print of ᲂумрѝ was found in the source partition. The l-participle base оумер- carries the mobile vowel the finite stem lacks.	Admitted after source-partition prints fixed each principal part: ᲂу҆мрꙋ̀, ᲂу҆́мреши, ᲂу҆́мремъ, ᲂу҆́мрете, ᲂу҆́мрꙋтъ the future; ᲂу҆мро́хъ, ᲂу҆́мре, ᲂу҆мро́ша the consonant aorist; ᲂу҆́мерли the l-participle; ᲂу҆ме́рша, ᲂу҆ме́ршихъ, ᲂу҆ме́ршаго the past participle. The held-out ᲂу҆́мретъ is left to generalisation.
synodal:family-candidate:1a5d8e984af76be7c972821e	admitted	synodal:verb:v12-umreti	first-unpalatalized-verb-system-productive-only	оумр		perfective				future оумр-/оумрꙋ/оумрꙋтъ; consonant aorist оумр-; first-unpalatalized imperative оумр-; l-participle оумер-; past active participle оумерш-	fitted from source-partition prints plus explicit first-singular and l-participle accents			alypy-gamanovich-grammar-web-2023	§§82, 86, 93, 96, 97	ponomar-deut-4-22-umru,ponomar-eccles-7-18-umreshi,ponomar-gal-2-19-umroh,ponomar-acts-2-29-umre,ponomar-apoc-8-11-umrosha,ponomar-num-14-3-umerli	sense:v12:verb:umreti	9000	Same lexeme as synodal:family-admission:v12:umreti; this proposal surfaced once the lookup projection folded the ᲂу digraph.	Admitted through the v0.12 umreti admission; see that row.
synodal:family-candidate:5c1b0900fb0f4c7bd64f0e12	deferred																	1500	ᲂу҆слы́ша, ᲂу҆слы́шитъ, ᲂу҆слы́ши, ᲂу҆слы́шиши are finite forms of a second-conjugation perfective оуслышати whose present stem ends in ш; the family surfaced only after the digraph fold.	Deferred to the next verb wave: needs the §82 after-sibilant present triple and a source-partition print of the first singular before a productive admission.
synodal:family-candidate:9845b516c81680201ffeb607	deferred																	1500	ᲂу҆́стъ and ᲂу҆стѣ́хъ are plural-only cells of the neuter noun оуста; the family surfaced only after the digraph fold.	Deferred: a plural-only noun admission needs its number restriction reviewed with the remaining cells.
synodal:family-candidate:950fff394b9d42d3af913a9b	deferred																	1500	ᲂу҆́зритъ, ᲂу҆́зриши, ᲂу҆́зрите are simple-future cells of the perfective оузрѣти; the family surfaced only after the digraph fold.	Deferred to the next verb wave: the first singular ᲂу҆зрю̀ and the aorist stem need source-partition prints before admission.
synodal:family-candidate:50bc23c0c780ef4e9ad05818	deferred																	1500	ᲂу҆би́ and ᲂу҆би́ти are the aorist and infinitive of the perfective оубити; the family surfaced only after the digraph fold.	Deferred to the next verb wave: the future triple is not attested in this pair.
synodal:family-candidate:a99524aee8143acb1c7f6d7e	rejected																	9000	возврати́сѧ is the aorist third singular of the registered възвратити with the Alypy §73 enclitic, not a lexical identity of its own.	Rejected as an identity: the surface analyses by the §73 reflexive derivation on the registered host; what remains is the host accent contract, which the accent fitter now derives from the reflexive prints.
synodal:family-candidate:a2015c8cf5d42677d7cd7242	rejected																	9000	Ѡ҆брати́сѧ is the aorist third singular (or imperative) of the registered ѡбратити with the Alypy §73 enclitic.	Rejected as an identity for the same reason as возвратисѧ; the host accent contract is the remaining work.
synodal:family-candidate:275a15b9d4368ec457e74052	deferred																	1500	вавѷлѡ́нска and вавѷлѡ́нскагѡ are cells of a relational adjective in -ск-; the family surfaced when reflexive coverage reordered the queue.	Deferred to a nominal wave: the -ск- long paradigm needs its class and accent reviewed with the remaining cells.
synodal:family-candidate:ed7467dd3d77d260a7ea07c5	deferred																	1500	ме́рзость is a fourth-declension feminine noun; a single surface cannot fix its plural accent.	Deferred to a nominal wave.
synodal:family-admission:v12:vozvratiti	admitted	synodal:verb:v07-ff04037d9da0c605	second-verb-system-productive-only	возврат		perfective				future возврат-/возвращꙋ/возвратѧтъ; vowel aorist возврати-; i-series imperative возврат-; l-participle возврати-; past active participle возвративш-	fitted from source-partition prints			alypy-gamanovich-grammar-web-2023	§§80, 82, 86, 93, 96, 97	ponomar-deut-28-68-vozvratit,ponomar-amos-9-14-vozvrashchu,ponomar-ii-kings-16-3-vozvratyat,ponomar-composite-8-3-vozvrati,ponomar-ex-10-8-vozvratisha,ponomar-gen-43-12-vozvratite,ponomar-psalm-43-10-vozvratil,wikisource-deut-24-4-vozvrativ	sense:v12:verb:vozvratiti	9000	Promotes the v0.7 exact-only identity to a productive second-conjugation verb; the reflexive возврати́сѧ (348 tokens) is reached by the §73 derivation once the host accent contract exists. The Synodal lemma spelling возвратити replaces the OCS headword form възвратити.	Admitted after source-partition prints fixed each principal part: возвращꙋ̀, возврати́ши, возврати́тъ, возвратѧ́тъ the future; возвратѝ, возврати́ша the vowel aorist; возврати́те the imperative; Возврати́лъ the l-participle; возврати́въ the short past participle.
synodal:family-admission:v12:obratiti	admitted	synodal:verb:wikt-3ca5f600ecca	second-verb-system-productive-only	ѡбрат		perfective				future ѡбрат-/ѡбращꙋ/ѡбратѧтъ; vowel aorist ѡбрати-; i-series imperative ѡбрат-; l-participle ѡбрати-; past active participle ѡбративш-	fitted from source-partition prints			alypy-gamanovich-grammar-web-2023	§§80, 82, 86, 93, 96, 97	ponomar-dan-11-18-obratit,ponomar-ezek-16-53-obrashchu,ponomar-iii-esdra-15-32-obratyat,ponomar-acts-19-26-obrati,ponomar-heb-11-34-obratisha,ponomar-ezek-14-6-obratite,ponomar-iii-kings-18-37-obratil,ponomar-jerem-50-5-obrativshe	sense:v12:verb:obratiti	9000	Promotes the exact-only identity to a productive second-conjugation verb; Ѡ҆брати́сѧ (140 tokens) is reached by the §73 derivation.	Admitted after source-partition prints fixed each principal part: ѡ҆бращꙋ̀, ѡ҆брати́тъ, ѡ҆братѧ́тъ the future; ѡ҆братѝ, ѡ҆брати́ша the vowel aorist; ѡ҆брати́те the imperative; ѡ҆брати́лъ the l-participle; ѡ҆брати́въ and ѡ҆брати́вше the short past participle.
synodal:family-admission:v12:sobrati	admitted	synodal:verb:v07-553feeb14b8be67e	first-unpalatalized-verb-system-productive-only	собер		perfective				future собер-/соберꙋ/соберꙋтъ; vowel aorist собра-; first-unpalatalized imperative собер-; l-participle собра-; past active participle собравш-; past passive participle собран-/собранн-	fitted from source-partition prints			alypy-gamanovich-grammar-web-2023	§§82, 86, 93, 96, 97, 100	ponomar-deut-30-4-soberet,ponomar-deut-32-23-soberu,ponomar-dan-11-10-soberut,ponomar-apoc-16-16-sobra,ponomar-baruch-1-6-sobrasha,ponomar-deut-31-12-soberite,ponomar-ezek-38-13-sobral,ponomar-acts-4-31-sobrani	sense:v12:verb:sobrati	9000	Promotes the v0.7 exact-only identity to a productive first-conjugation verb with the суppletive present stem собер- against the aorist base собра-; собра́шасѧ (238 tokens) is reached by the §73 derivation. The Synodal lemma spelling собрати replaces the OCS headword form събрати.	Admitted after source-partition prints fixed each principal part: соберꙋ̀, собере́ши, собере́тъ, соберꙋ́тъ the future; собра̀, собра́ша, собра́хъ the vowel aorist; соберѝ and собери́те the imperative; собра́лъ the l-participle; собра́въ, собра́вше, со́брани, со́бранныхъ the participles.
