evidence_id	candidate_id	source_id	citation	decision	target_recension	review_note
v07-target-82e8deceb8f2f4df	synodal:candidate:30f0fda32d6a3781a391c18d	ponomar-elizabeth-bible-2026-08-09	II_Paral.31.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8396b35805a18ef8	synodal:candidate:30d95b5e376fb70a5e5396fd	ponomar-elizabeth-bible-2026-08-09	Lk.23.18	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-83ab143693ad0e24	synodal:candidate:9b14409ad6d48ebf4dddc781	ponomar-elizabeth-bible-2026-08-09	Lev.25.37	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-83eff78531e13640	synodal:candidate:070ed5793f87d66548de20fa	ponomar-elizabeth-bible-2026-08-09	Ex.2.2	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-84b6b3ef568de381	synodal:candidate:08967bc25d66557f0266871b	ponomar-elizabeth-bible-2026-08-09	Job.1.12	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-84cd10dc1d0bd96f	synodal:candidate:5b0530b7b63a225ef0fbb008	wikisource-church-slavonic-bible-2026-08-09	Job.12.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-84e4f69b0f22c490	synodal:candidate:0fc476dba2d9e38ec5d52b00	ponomar-elizabeth-bible-2026-08-09	I_Macc.4.33	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-854fcc53dec7eb83	synodal:candidate:06bb8b9033822302638bfea8	ponomar-elizabeth-bible-2026-08-09	Eph.4.29	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-86352a97b1fa13a0	synodal:candidate:11973fa9e9cfa673db4e48e1	ponomar-elizabeth-bible-2026-08-09	Jn.19.15	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-86ed2ce211843b29	synodal:candidate:0fc04aec5a90bf926f7a3140	ponomar-elizabeth-bible-2026-08-09	Num.1.42	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-86fc4713a8143988	synodal:candidate:04d8fa5f65fe8ccaa123befe	ponomar-elizabeth-bible-2026-08-09	I_Paral.10.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-878c53a654ae9e4a	synodal:candidate:07d9bd8dd56ec64f9c6da1e2	ponomar-elizabeth-bible-2026-08-09	I_Macc.1.37	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-88446597b09974b9	synodal:candidate:1249b77efa6479575f751cf1	ponomar-elizabeth-bible-2026-08-09	Ezek.33.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-88747af3e12743e4	synodal:candidate:026065297617acec94bd460a	ponomar-elizabeth-bible-2026-08-09	Zech.8.17	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8b5335d461faad6e	synodal:candidate:3a051fac497bca05d448eee7	ponomar-elizabeth-bible-2026-08-09	Jas.5.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8b5b0bb556702ec7	synodal:candidate:07feed1329f9a6896fc0b6f7	ponomar-elizabeth-bible-2026-08-09	Job.3.8	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8b725039d343acc4	synodal:candidate:0053f227f636742636ecaded	ponomar-elizabeth-bible-2026-08-09	III_Esdra.12.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8bd4385d299054ef	synodal:candidate:2d9ed32dd5f33a15ef43c568	wikisource-church-slavonic-bible-2026-08-09	Gen.35.19	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8c0cc5dbca41c9fe	synodal:candidate:2b84b11d7b96571b468aa847	ponomar-elizabeth-bible-2026-08-09	Eccles.4.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8c1d3d4d69806951	synodal:candidate:0723dfdc1e9f025c71298f92	ponomar-elizabeth-bible-2026-08-09	Ezek.12.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8c7615e37bddb2f0	synodal:candidate:0a6765bfc2d3b9174c96086e	ponomar-elizabeth-bible-2026-08-09	Prov.26.23	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8c79b67cd039c015	synodal:candidate:01e9f46f66fc203cb5bb787a	ponomar-elizabeth-bible-2026-08-09	Prov.30.19	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8d4098a670307386	synodal:candidate:255cc998d8f7f94f7331785b	ponomar-elizabeth-bible-2026-08-09	Mt.27.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8d88c5ff46abebb4	synodal:candidate:16ed2095344a87665e11ceca	ponomar-elizabeth-bible-2026-08-09	Lk.19.37	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8d9472594abe3427	synodal:candidate:009f478318f58889714295e2	ponomar-elizabeth-bible-2026-08-09	Lev.26.32	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8e0ac7c72c4ea927	synodal:candidate:11e20f53a1f8b4064647222b	ponomar-elizabeth-bible-2026-08-09	Zech.14.21	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8ecd03c59a7da24c	synodal:candidate:183d1617df0790d0c2e3e6bb	ponomar-elizabeth-bible-2026-08-09	Acts.17.10	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8f8f0bd24998d0f6	synodal:candidate:033ab32f8e138c341e427a04	ponomar-elizabeth-bible-2026-08-09	Wisd.19.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-8fc252beecc41273	synodal:candidate:34e42c5ca26cfbf384d9a65f	ponomar-elizabeth-bible-2026-08-09	Jerem.2.25	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-9051d6adea5ca34f	synodal:candidate:2599dac76095f286e1c0686b	ponomar-elizabeth-bible-2026-08-09	Sirach.49.18	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-90e5322effd5527d	synodal:candidate:08bd532f4647135cb657847c	ponomar-elizabeth-bible-2026-08-09	II_Macc.9.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-90ee036cecf0de72	synodal:candidate:05e8c56ebd9ce5c0213c12e1	ponomar-elizabeth-bible-2026-08-09	Job.10.14	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-91c17c46e98b2a3b	synodal:candidate:040e56efd444ffc3845df665	ponomar-elizabeth-bible-2026-08-09	Ex.10.2	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-91dc1e838a272429	synodal:candidate:02050194e671823ab5825032	ponomar-elizabeth-bible-2026-08-09	Composite.8.67	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-92385de7f3d7a6dd	synodal:candidate:5f66c8a9ee8619ee40bbf0d6	ponomar-elizabeth-bible-2026-08-09	IV_Kings.9.18	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-926ad0787746d5b3	synodal:candidate:0ce0d6cb3901960efde390db	ponomar-elizabeth-bible-2026-08-09	Num.7.46	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-92a914c098bb5391	synodal:candidate:04baafc8625fe39c88b16d8b	ponomar-elizabeth-bible-2026-08-09	Acts.5.23	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-930a7fe8f028b2fb	synodal:candidate:199a52c586dc7cdfaeaa9d8e	ponomar-elizabeth-bible-2026-08-09	Mt.7.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-934d588c944756d6	synodal:candidate:0b6c02081f7529b526c8ec7f	ponomar-elizabeth-bible-2026-08-09	Judith.7.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-93a46bfdc3305024	synodal:candidate:0614fa1c4241049aa20f8a51	ponomar-elizabeth-bible-2026-08-09	Rom.10.2	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-93cab3ea51d7e2ef	synodal:candidate:01c9ca2030648a023b500456	ponomar-elizabeth-bible-2026-08-09	Ex.14.31	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-94bd449c0ae2b164	synodal:candidate:10d6d751cf4d5f16828e72e8	ponomar-elizabeth-bible-2026-08-09	Deut.29.24	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-94dcabd5280c52d9	synodal:candidate:01787e87e46788bfee4ae562	ponomar-elizabeth-bible-2026-08-09	II_Esdra.7.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-951aef1f16f492ed	synodal:candidate:088cef899feb06bcdd6a2155	ponomar-elizabeth-bible-2026-08-09	Mk.14.51	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-953fd9dec683ca76	synodal:candidate:0ede7a55a7df21f49d19751d	ponomar-elizabeth-bible-2026-08-09	Deut.33.26	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-95a7fba1f4aa494d	synodal:candidate:00ac065bd0d4173bdae5b8ad	ponomar-elizabeth-bible-2026-08-09	III_Esdra.8.12	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-95f006fa0a2fdbdc	synodal:candidate:022a17188cbfc815440237db	ponomar-elizabeth-bible-2026-08-09	Ex.20.21	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-979c11e3ac47679d	synodal:candidate:028c1cac16f1138d8093b461	wikisource-church-slavonic-bible-2026-08-09	Psalm.90.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-97da9d0b5af1ea95	synodal:candidate:05cf7c12af5ab1579889a644	ponomar-elizabeth-bible-2026-08-09	Deut.2.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-987df83d685093a1	synodal:candidate:0c30285d78d13400c9aa6966	ponomar-elizabeth-bible-2026-08-09	Esther.4.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-98e8f06f372878c9	synodal:candidate:01f26d8b8f16166aaa83b4a6	ponomar-elizabeth-bible-2026-08-09	II_Paral.33.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-993c85a1ba3392e7	synodal:candidate:5911c443997927c6d7a44701	ponomar-elizabeth-bible-2026-08-09	Deut.18.14	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-9a57e479738716aa	synodal:candidate:0675b627d4e5b16140929367	ponomar-elizabeth-bible-2026-08-09	Jerem.26.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-9a5e18820368ad82	synodal:candidate:06b327888b8fe5fb1a3d05b5	ponomar-elizabeth-bible-2026-08-09	Deut.1.31	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-9ad6ca878859678d	synodal:candidate:12e38153c1d1bd159d428105	ponomar-elizabeth-bible-2026-08-09	Zech.10.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-9ade562efa79c547	synodal:candidate:00c4708347d0b0eea750ebf9	ponomar-elizabeth-bible-2026-08-09	Acts.25.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-9b1739425bd4785c	synodal:candidate:535958efaf24e9253a8ac4c2	ponomar-elizabeth-bible-2026-08-09	Ezek.16.48	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-9b356eafbb7473d8	synodal:candidate:066aa09a4dc61e51592cde4f	ponomar-elizabeth-bible-2026-08-09	Lk.4.29	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
