review_id	decision	route	family_id	lexeme_id	lemma	part_of_speech	surface	frequency	cell	semantic_evidence_id	morphology_evidence_id	target_evidence_id	evaluation_candidate_id	source_passage	evaluation_passage	predicted_unique_tokens	realized_unique_tokens	blocker	review_note
v06-exact-f5f773e23069c4f4	admitted	source-typed-exact	v06-family-d8c5006e8e55aca6	synodal:noun:wikt-f5010315b352	пѣснь	noun	пѣ́сни	44	noun:nominative:singular:inanimate	review:v03:f5010315b352	v06-ud-efc925b90b05d2ec	v06-target-8bce8df45e88dd75	synodal:candidate:31399ec73106f22954111d81	Amos.5.23	Apoc.14.3	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f62d52c8b5d173c6	admitted	source-typed-exact	v06-family-09ba3f00aeb18f84	synodal:noun:v06-a589a95f8b485bbb	дѣти	noun	дѣ́ти	99	noun:accusative:plural:animate	review:v06:a589a95f8b485bbb	v06-ud-7b2a7350f2158250	v06-target-f8feff957ebc410e	synodal:candidate:1a2fc7f2d29bbbc3a5bc6581	Dan.14.21	Ex.21.5	99	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f67487893e742d86	admitted	source-typed-exact	v06-family-d6d3a2accec82604	synodal:noun:wikt-d466404ca999	брань	noun	бра̑ни	46	noun:locative:singular:inanimate	review:v03:d466404ca999	v06-ud-440edff49c898be6	v06-target-1c681424f9293e66	synodal:candidate:63e3fefa086aa489b0a95474	Ex.15.3	I_Kings.18.17	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f6fc6fdd9868afe2	admitted	source-typed-exact	v06-family-ac768fc820943b86	synodal:noun:rab	рабъ	noun	рабѡ́мъ	95	noun:dative:plural:animate		v06-ud-961a468c27d0e088	v06-target-97504c7b8b9c264e	synodal:candidate:c8861999d38ffb39edb35e41	Acts.4.29	Col.4.1	95	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f71ef1c5088a88dd	admitted	source-typed-exact	v06-family-0cd2cb33d50008f3	synodal:noun:v06-ea34e8ebdfdfe6f9	вѣкъ	noun	вѣ́къ	577	noun:accusative:singular:inanimate	review:v06:ea34e8ebdfdfe6f9	v06-ud-e6e90e80afca41bf	v06-target-1a7eae07a1125ac7	synodal:candidate:8009340e242309e967d7e813	Baruch.3.3	Ezek.27.36	577	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f76e3761144aee23	admitted	source-typed-exact	v06-family-57165196f09fe333	synodal:verb:wikt-3966a05e1c74	сѣсти	verb	сѧ́детъ	65	future:third:singular	review:v03:3966a05e1c74	v06-ud-8429df4e17feb819	v06-target-60cc4840ff3b7c05	synodal:candidate:1636f70b62e028ff68768c88	Acts.8.31	III_Kings.1.13	65	65		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f86a980b79911ad0	admitted	source-typed-exact	v06-family-fb1bd1ce4bf09419	synodal:noun:v06-44fe6aceed3a2563	разꙋмъ	noun	ра́зꙋмъ	221	noun:nominative:singular:inanimate	review:v06:44fe6aceed3a2563	v06-ud-a6c4bc74e81e1e6f	v06-target-7d77d58da990654b	synodal:candidate:8b8e85122161da4c54c743ac	Col.3.10	Composite.3.3	221	221		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f8d21f31ebc85a3e	admitted	source-typed-exact	v06-family-68b293c420890844	synodal:noun:milost	милость	noun	ми́лости	56	noun:dative:singular:inanimate		v06-ud-d57c1ed4af9cc739	v06-target-03ce09761ccfc2a9	synodal:candidate:bd83abd74b6c5486085ffdaf	Esther.3.13	III_Esdra.4.24	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f9412ea965195abe	admitted	source-typed-exact	v06-family-45da7b32e2d7b52f	synodal:verb:wikt-61a99171906f	творити	verb	творитѐ	157	present:second:plural	review:v03:61a99171906f	v06-ud-d49c21979b55d899	v06-target-fa212ad58dc9d0c1	synodal:candidate:fb256ac6a99263b2f55856da	Acts.13.46	Col.3.23	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-f997e7ec1820e774	admitted	source-typed-exact	v06-family-94f31c3068f4db9f	synodal:verb:v06-0759085b29f5fd9f	напасти	verb	нападѐ	84	past:third:singular	review:v06:0759085b29f5fd9f	v06-ud-49cc3acb3a2e3814	v06-target-6ac1a2e77cc73bbf	synodal:candidate:7778ba7b0c910139326f4d7a	Acts.8.39	Acts.10.10	84	84		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fa42b74972797aeb	admitted	source-typed-exact	v06-family-45da7b32e2d7b52f	synodal:verb:wikt-61a99171906f	творити	verb	творѝ	78	imperative:second:singular	review:v03:61a99171906f	v06-ud-071f6e41b7cfcbab	v06-target-e65f603213ae90c9	synodal:candidate:efa0eb9bfd2602fa030f3c82	Esther.3.11	I_Kings.1.23	78	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fa7076f43321c9ce	admitted	source-typed-exact	v06-family-c57d9a901b55f999	synodal:adjective:wikt-804d9a9cde41	живъ	adjective	жи̑ва	65	adjective:nominative:plural:neuter:any:short:positive	review:v03:804d9a9cde41	v06-ud-61fc933f656e6c68	v06-target-2fa68763aea2c4f2	synodal:candidate:49762bc8c199a7001d257779	Acts.7.38	Apoc.19.20	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fa7f0a58c55378cd	admitted	source-typed-exact	v06-family-41f98d2fcef64207	synodal:adjective:wikt-a9cef2fd54e7	благъ	adjective	бла̑га	90	adjective:accusative:plural:neuter:inanimate:short:positive	review:v03:a9cef2fd54e7	v06-ud-09e817002ffea749	v06-target-4ac172e604351e9d	synodal:candidate:168568e5a7507c25bf199517	Dan.1.15	II_Paral.12.12	90	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fae9e07ea135d85f	admitted	source-typed-exact	v06-family-d8c5006e8e55aca6	synodal:noun:wikt-f5010315b352	пѣснь	noun	пѣ́сни	44	noun:genitive:singular:inanimate	review:v03:f5010315b352	v06-ud-80635bd90553e564	v06-target-8bce8df45e88dd75	synodal:candidate:31399ec73106f22954111d81	Amos.5.23	Apoc.14.3	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fb500b2c68394b22	admitted	source-typed-exact	v06-family-07223248863b5123	synodal:verb:wikt-eb542a45226b	ѡбрѣсти	verb	ѡ҆брѣ́те	205	past:third:singular	review:v03:eb542a45226b	v06-ud-c44514a35c522fd8	v06-target-850ac8910a8ff81a	synodal:candidate:370dd2763f9e5e5a2b358fc1	Acts.7.46	Acts.10.27	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fb951413aabd7f83	admitted	source-typed-exact	v06-family-6c6404e0594aca17	synodal:noun:wikt-bcfe43fd2077	лице	noun	ли́ца	113	noun:nominative:plural:animate	review:v03:bcfe43fd2077	v06-ud-29e18cae7d4dff29	v06-target-682ccd1bcde928e0	synodal:candidate:0d4ed8db3470bb3ad12f9697	Apoc.9.7	Epistle.1.12	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fc19e2b49735428e	admitted	source-typed-exact	v06-family-8378597dbb89183f	synodal:pronoun:v06-7cb9fbdd604c5a70	и	pronoun	нѧ̀	287	pronoun:accusative:plural:feminine:third:inanimate	v06-semantic-pronoun-i	v06-ud-240162bb8e0c4900	v06-target-f71d41079f095131	synodal:candidate:65a3478bb5452b60ef003d0b	Acts.6.6	Acts.13.3	287	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fc2b61b3399c2100	admitted	source-typed-exact	v06-family-5458e05684cee807	synodal:noun:wikt-ed67a3345df1	господь	noun	го́споди	126	noun:locative:singular:animate	review:v03:ed67a3345df1	v06-ud-f0ff542afe5ddaf9	v06-target-e1fa64f096ce0842	synodal:candidate:31a1b1d519920a8e902c72e6	Apoc.7.14	Dan.10.16	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fc7e0a618ac56c2b	admitted	source-typed-exact	v06-family-b043c1bdb5717480	synodal:adjective:wikt-e406458f5df6	великъ	adjective	вели́ка	167	adjective:nominative:singular:feminine:any:short:positive	review:v03:e406458f5df6	v06-ud-37691c57f8ae6fcc	v06-target-45d66237903a3c54	synodal:candidate:dc09466a3d2a03f869e692b3	Acts.5.36	Apoc.8.8	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fde97172bb04609f	admitted	source-typed-exact	v06-family-f8b6bf6ed102fb7a	synodal:verb:wikt-661a0f950071	почити	verb	почі́етъ	46	future:third:singular	review:v03:661a0f950071	v06-ud-71069c7bf5d35173	v06-target-9fc9853ec8a4fc22	synodal:candidate:dd76672e833e7889436c6131	Deut.5.14	IV_Kings.5.18	46	46		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fe43e98074f5d46d	admitted	source-typed-exact	v06-family-4b27648b04f9ba4a	synodal:noun:wikt-f3833c75403b	риза	noun	ри́зы	64	noun:accusative:plural:inanimate	review:v03:f3833c75403b	v06-ud-3f018bb9f69f843c	v06-target-33f8b09223810d42	synodal:candidate:81886dc5d70854508485ee4b	Baruch.4.20	Ex.28.15	64	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fedbb58b00332be8	admitted	source-typed-exact	v06-family-296549ef1bf07606	synodal:noun:wikt-6581de9ff070	врагъ	noun	вразѝ	161	noun:vocative:plural:animate	review:v03:6581de9ff070	v06-ud-145a818c4b24729a	v06-target-9702767375942b49	synodal:candidate:2fb361c6f7de0ff887c0f006	Apoc.11.12	Heb.10.13	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-fee36f50f2d5516c	admitted	source-typed-exact	v06-family-b043c1bdb5717480	synodal:adjective:wikt-e406458f5df6	великъ	adjective	вели́ка	167	adjective:nominative:plural:neuter:any:short:positive	review:v03:e406458f5df6	v06-ud-b6cc07860e47b2fb	v06-target-45d66237903a3c54	synodal:candidate:dc09466a3d2a03f869e692b3	Acts.5.36	Apoc.8.8	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-ff1253b901e989d8	admitted	source-typed-exact	v06-family-b80a0a5d7655c97e	synodal:adjective:v06-e3bdc69bb0fe41f0	мъногъ	adjective	мно́гѡ	238	adjective:nominative:singular:neuter:any:short:positive	review:v06:e3bdc69bb0fe41f0	v06-ud-673b5afacc7dfbd4	v06-target-ff623ad0e477b5ab	synodal:candidate:14580b71b96cf3c659220aca	Apoc.5.4	Acts.18.27	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-ff438d8d06529c36	admitted	source-typed-exact	v06-family-8f2d5bca8894110f	synodal:verb:wikt-e0c91b5eb837	ѡставити	verb	ѡ҆ста́виши	40	future:second:singular	review:v03:e0c91b5eb837	v06-ud-9edb2c0cdfd476ab	v06-target-e03c237cca45e4c5	synodal:candidate:2647a83209d23682d06e0f08	Acts.2.27	III_Kings.19.18	40	40		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-ff5bf63e9acef3ac	admitted	source-typed-exact	v06-family-35da781dc038089e	synodal:noun:wikt-c5953940bb1d	нива	noun	ни́вы	46	noun:nominative:plural:inanimate	review:v03:c5953940bb1d	v06-ud-13908e3e72d32cfa	v06-target-0f14b361b95497f2	synodal:candidate:147a7ca38d84911c8f1f903f	Deut.16.13	Joel.1.11	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-ff77ef26dee06ee3	admitted	source-typed-exact	v06-family-b1cf38c6a083bf3b	synodal:noun:wikt-f330683bc04d	югъ	noun	ю҆́га	44	noun:genitive:singular:inanimate	review:v03:f330683bc04d	v06-ud-de7080ac5469bf15	v06-target-6196bb591b908fa4	synodal:candidate:35010274e044423564559e4b	Apoc.21.13	Habak.3.3	44	44		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-ffac41b6a7c19dc4	admitted	source-typed-exact	v06-family-ac24451e083a7989	synodal:verb:wikt-78da2d05497d	видѣти	verb	ви́дѣсте	58	past:third:dual	review:v03:78da2d05497d	v06-ud-50a5b8da8ff103d0	v06-target-3afcc4161088d364	synodal:candidate:30e842eb4d535c506c5de784	Acts.1.11	Deut.29.2	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-manual-exact-2107680ef0260b6f	admitted	manual-evidence-exact	v06-family-5de4a46c28f59d6a	synodal:verb:v06-iziti	изити	verb	и҆зы́де	634	aorist:third:singular	v06-manual-semantic-iziti	v06-manual-alypy-iti-aorist	v06-manual-target-izyde	synodal:candidate:e4abeedc141fc7f8e285a361	source partition	evaluation partition	634	634		Exact admission is limited to the cited identity, typed cell, printed spelling, and passage-disjoint target witness; it licenses no productive paradigm.
v06-manual-exact-34cc52638ee8bcdd	admitted	manual-evidence-exact	v06-family-0ed3e1078b134600	synodal:verb:v06-vzeti	възѧти	verb	взѧ̀	682	past:third:singular	v06-manual-semantic-vzeti	v06-manual-alypy-vzeti	v06-manual-target-vze	synodal:candidate:716fb2baa0641892e09529b8	source partition	evaluation partition	682	682		Exact admission is limited to the cited identity, typed cell, printed spelling, and passage-disjoint target witness; it licenses no productive paradigm.
v06-manual-exact-3c5197d01587f01a	admitted	manual-evidence-exact	v06-family-adccb12b159da3c6	synodal:verb:v06-55cc70e240bb7ee2			посла̀	908	past:third:singular	v06-manual-semantic-poslati	v06-manual-alypy-posla	v06-manual-target-posla	synodal:candidate:fe812b225b03c709d4f57005	source partition	evaluation partition	908	908		Exact admission is limited to the cited identity, typed cell, printed spelling, and passage-disjoint target witness; it licenses no productive paradigm.
