packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-f15cec8b664b62bd	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-31f26f27d94f1ca2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-065e730537111b91	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-911b857faa6b31ce	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0ce785307543fd05	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a380406b3583d036	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-bdd66cb0fec934ee	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-167d95dc54839059	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-60e6e6e2dbdbf1e9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-55e1c15dbbceee08	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-10f61d497ec749a9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ac7290b59521b18c	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-495e1272ade6a6cb	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-32dfafa4793ac758	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3a1f1acd5d698161	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3171f6fb5d9ef64b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ad559abd1e5e2041	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9fccc8245c0db008	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d5e097391d5315c5	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e3d2417ae0dcb162	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4e8143f515cc08c5	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6aafea9a04a1314a	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-858ee2b08d02de81	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-99c99d69e2381687	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-95168a051761d86e	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-f470f3838cf16105	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c327d98201ffda0d	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-07167573c9f90a84	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c1acb27b6260481f	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c6dc88abc6936fce	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d3cf354f18d11b02	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-7509c6a6c3fde3cc	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-496b238b47624a92	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6fc00e6e6bb568b2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4fac91d360a4c185	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-15272fb1dd370ad4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b528b837984cdb02	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8a00d75e9a6bb0c6	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
